session_id,timestamp_sec,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed_kmh
112_Corbin_Ave-2026-04-09_01-07-42,0.12058886718750002,0.0623128099195659,0.0425567007005214,0.3886719853281974,0.1884520053863525,-0.0474611856043338,-0.1582414954900741,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.13063793945312502,0.0921208690103143,-0.0430377622157335,0.4390501734346151,0.1510489732027053,-0.047378797084093,-0.1429122388362884,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.14068701171875003,0.1220508009150624,-0.0874503199160098,0.4239975657314062,0.1123998463153839,-0.0451345518231391,-0.1382881850004196,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.15073583984375,0.1685372422799468,-0.0792430480629205,0.4079080161958933,0.0810738056898117,-0.0350769013166427,-0.1409348249435424,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.16078515625,0.2298970623236149,-0.0118757312327623,0.4486836786985397,0.0606233961880207,-0.016272323206067,-0.1523781716823578,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.17083374023437503,0.2611043206878006,0.0678238284260034,0.4217588468939066,0.0413438640534877,0.0250232238322496,-0.1664773374795913,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.18088281250000005,0.2404996318154036,0.0527542695879936,0.4509697438091039,0.0253680925816297,0.0649735704064369,-0.1915206462144851,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.19093212890625,0.2043493640910834,0.0143196172535419,0.5036012638002634,0.0098087275400757,0.09426049888134,-0.2156091779470443,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.20098095703125002,0.1476779210593551,-0.0496323381751775,0.5150006096929312,-0.0069577358663082,0.1260493248701095,-0.2331519573926925,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.21103002929687503,0.1269952350473031,-0.1332242290973663,0.5506383247852326,-0.0505404770374298,0.1636931300163269,-0.2315017282962799,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.221078857421875,0.0826261511625722,-0.1785205838948488,0.6118862819522619,-0.130590558052063,0.1835786998271942,-0.197084903717041,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.2311279296875,0.0911741262121126,-0.2051467250138521,0.5890425819814205,-0.2323019355535507,0.189145490527153,-0.1317973583936691,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.241177978515625,0.0773356435390189,-0.1741547899007797,0.5242202734589576,-0.3342101871967315,0.1789823323488235,-0.0451583340764045,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.25122705078125,0.0787293263871222,-0.0696668259441852,0.4217693682879209,-0.4168114066123962,0.1514085829257965,0.0500719472765922,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.26127612304687503,0.0727122215220704,0.0518441690057516,0.2491314126908779,-0.4685766100883484,0.1360594481229782,0.1417166441679,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.271324951171875,0.1313927028212696,0.1728080514669418,0.0147369658827781,-0.4861645400524139,0.1465615928173065,0.2151031047105789,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.2813740234375,0.1010329281318932,0.2082359232008457,-0.3029366526365279,-0.4727610945701599,0.1886336654424667,0.2577429711818695,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.29142285156250003,0.0047040860377252,0.2398363456010818,-0.6263982069075107,-0.4233312010765075,0.2534041106700897,0.2713029086589813,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.30147192382812504,-0.0668609747432172,0.2891395979523659,-0.8242962759673595,-0.3520019054412842,0.3149665296077728,0.2661432921886444,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.31152099609375,-0.0801319231940433,0.2930862897515296,-0.9082862262964247,-0.2652511298656463,0.3332237601280212,0.2468756437301635,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.321570068359375,-0.0869868671227246,0.2768482716560363,-0.8920411939382552,-0.1644608825445175,0.3080100119113922,0.2145035862922668,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.33161889648437504,-0.0643994800005108,0.2532482003599405,-1.1587047561883923,-0.0575163066387176,0.2739642560482025,0.1813345104455948,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.34166796875,-0.0218280201222747,0.234628840085864,-1.238000411221385,0.0463749393820762,0.249296173453331,0.1556448638439178,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.351717041015625,0.0477598953668028,0.1921609867125749,-1.220810206967592,0.1445635259151458,0.2300973236560821,0.1385158449411392,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.36176586914062503,0.0420229956826195,0.2046685861080884,-1.2326181336611508,0.2249563634395599,0.192334234714508,0.13381989300251,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.37181591796875,0.1013674573158845,0.0588537555068731,-0.972981109046936,0.2882634401321411,0.1270719766616821,0.1390334367752075,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.38186523437500003,0.1137103311363607,0.0135772744536399,-0.991990929943323,0.3353566527366638,0.0664895921945571,0.1510533392429351,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.391913818359375,0.1358485131863504,-0.0184264680504798,-0.9637386489272116,0.3683540821075439,0.0316748209297657,0.1680633276700973,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.401962890625,0.1555523076962679,-0.0579115062206983,-0.749799545648694,0.3916695117950439,-0.0275773163884878,0.1894487887620926,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.412011962890625,0.1739552487406879,-0.030873277169466,-0.7781038491129875,0.4100073575973511,-0.0991349443793296,0.2089801579713821,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.42206103515625004,0.0903168152630329,-0.0187894561439752,-0.5799053358018398,0.4181787371635437,-0.1377667635679245,0.2182972282171249,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.43210961914062507,0.0340472310304641,0.0434212085753679,-0.4735702826738357,0.422599047422409,-0.1433680057525634,0.2120534479618072,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.442158935546875,-0.0337877763766795,0.0375099387049674,-0.3583306230783462,0.4179717898368835,-0.1380864232778549,0.1950845867395401,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.45220800781250003,-0.0837130696164444,0.0411509255558252,-0.2182441069960594,0.4102503955364227,-0.1454167068004608,0.1619786471128463,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.4622568359375,-0.0628550635701045,0.0677016633510589,-0.2477273911118507,0.3933305442333221,-0.1743399649858474,0.121301531791687,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.47230615234375006,-0.0397952366305515,0.059575640040636,0.1291629710078239,0.3673613369464874,-0.2115179300308227,0.0758576020598411,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.482354736328125,-0.0273745483335107,0.0427636214494705,0.1858966656208038,0.3385195732116699,-0.2434084862470626,0.0347796753048896,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.49240380859375,0.0083161390550434,0.036712650847435,0.2385328617870807,0.317957192659378,-0.272402673959732,-0.0005271678091958,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.5024541015625,0.0262048469670116,0.0574696076720952,0.2144786169826984,0.3006868660449981,-0.2814595699310303,-0.0189647655934095,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.5125029296875,0.0556491873119026,0.112193131506443,0.2443167058855295,0.2855980396270752,-0.26345294713974,-0.0241277981549501,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.522552001953125,0.0682126085478812,0.1286158585190772,0.2497048286646604,0.2658410966396332,-0.2301887571811676,-0.0158128775656223,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.53260107421875,0.0830857680309563,0.0977180314302444,0.295209857776761,0.2438269108533859,-0.2084838151931762,-0.003019660944119,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.54264990234375,0.0895190890140831,0.0917249284952878,0.389383348467946,0.209000751376152,-0.1984048038721084,0.0056875441223382,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.5526987304687501,0.0898684869736433,0.1004313820421695,0.4936860189855098,0.1631820946931839,-0.2059207707643509,0.009737174026668,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.562748046875,0.0510261306211352,0.0853027864933013,0.6012076515495777,0.1155698373913765,-0.218833640217781,0.0054177925921976,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.572796875,0.0116369540408253,0.0853302590221166,0.6120715753912925,0.0545010715723037,-0.220429390668869,-0.0063125202432274,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.582845947265625,-0.0305173764038831,0.0929120924532413,0.6135293729841709,-0.009605212137103,-0.220857635140419,-0.0233445018529891,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.59289501953125,-0.0690071929916739,0.0656979223132133,0.6133990246027707,-0.0744062736630439,-0.2282068133354187,-0.0446228869259357,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.60294384765625,-0.0874479087632149,0.0276706817358732,0.6249076760888099,-0.1352640241384506,-0.2386602461338043,-0.0628964304924011,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.612992919921875,-0.1003467724986374,0.0510047955721616,0.5770943700343371,-0.186929851770401,-0.2207864820957183,-0.0822746828198432,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.6230419921875,-0.0956233972385525,0.0438438179016113,0.3965805664956569,-0.2230436503887176,-0.1814081817865371,-0.1059360653162002,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.633092041015625,-0.0818327722951769,0.0511935961425304,0.2083592573195695,-0.2420443892478943,-0.1310143321752548,-0.1248234361410141,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.64314111328125,-0.0831478004164993,0.1215390520006418,-0.0331961671590805,-0.2433229684829712,-0.0703264847397804,-0.1223903745412826,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.653189697265625,-0.0077886080496013,0.18594108928442,-0.2515022334754467,-0.2325957268476486,-0.0730618610978126,-0.1045917645096778,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.663239013671875,0.1709152234576642,0.2050561241209507,-0.1291653090953826,-0.2182037383317947,-0.1788388937711715,-0.0863392576575279,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.6732878417968751,0.2839242744568735,0.1214250702321529,0.1353022044152021,-0.2015452086925506,-0.2762336432933807,-0.0748431757092475,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.6833369140625,0.261201497451961,-0.0380950451165437,0.0228092131793498,-0.1724166274070739,-0.2726889848709106,-0.0732865631580352,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.693385986328125,0.1684744792420417,-0.1625876862257718,-0.2371989828348159,-0.1403645128011703,-0.1911521106958389,-0.0784029513597488,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.7034348144531251,0.0660883829355239,-0.2012520556628703,-0.3494856378436088,-0.1005720943212509,-0.0940572619438171,-0.0765773579478263,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.7134838867187501,0.0107367172654718,-0.133195003002882,-0.3348427799850702,-0.0704108402132988,-0.0146771799772977,-0.0618872307240963,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.723532958984375,0.0355691799007356,-0.0395896675884723,-0.290405672365427,-0.0487343072891235,0.0363665632903575,-0.0424038097262382,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.73358203125,0.0692580990128219,0.0294172331422567,-0.2493646369248628,-0.038503773510456,0.0512979514896869,-0.0128460340201854,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.743631103515625,0.1313786012306809,0.0476636684507131,-0.1855845309317111,-0.0351202264428138,0.0154137210920453,0.0095167951658368,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.753679931640625,0.1890557141736149,0.0391430928647518,-0.0376724357903003,-0.0411554984748363,-0.0371206551790237,0.0225475933402776,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.763728759765625,0.2338963610928505,-0.0045762218743562,0.0466121135711669,-0.0479169972240924,-0.0642244443297386,0.0206538196653127,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.77377880859375,0.1678508674509823,-0.0640793812006711,0.0225081844061613,-0.057389996945858,-0.0539799928665161,0.0092308623716235,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.783828125,0.0544094163838773,-0.0863975959926843,0.0065624272555112,-0.0663952082395553,-0.0281625092029571,-0.0026433744933456,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.7938769531250001,-0.0213102798584848,-0.0773012663453817,0.0634931057453155,-0.0779746621847152,-0.0160516444593668,-0.0103519968688488,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.803926025390625,-0.0321939313139766,-0.02193243034482,0.1293985333293676,-0.0901820659637451,-0.0050163026899099,-0.0170165561139583,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.813974853515625,0.0014227262794971,0.0294879602909088,0.1314969669133424,-0.1022555157542228,0.0066880723461508,-0.0193192791193723,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.82402392578125,0.0229654997196048,0.0853437030255794,0.1199731178581714,-0.1098982542753219,0.0087983608245849,-0.0176630578935146,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.83407275390625,0.0505433886054903,0.1187368540614843,0.1066173772007226,-0.1139188632369041,-0.0033441793639212,-0.0170263983309268,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.8441220703125,0.0686968849334865,0.1351987440407276,0.113513566455245,-0.1148408502340316,-0.0145219983533024,-0.0138788083568215,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.854171142578125,0.03485679384768,0.1169359421193599,0.0173141228944063,-0.1040491014719009,-0.0252046324312686,-0.0141373667865991,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.8642194824218751,0.0077087477464228,0.1098386773347854,-0.0530354246169328,-0.0860053896903991,-0.0249918457120656,-0.013864392414689,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.8742685546875,0.0080078037582337,0.104748076197505,-0.0477507622122764,-0.0676516219973564,-0.0145490765571594,-0.014092425815761,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.8843173828125,-0.0249327812045812,0.1078828670918941,-0.0826589939862489,-0.0509040653705596,0.0052259596996009,-0.012634078040719,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.89436669921875,-0.0320430516012012,0.0846516291081905,-0.0813502494752407,-0.0390516407787799,0.025733221322298,-0.0140454545617103,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.904415771484375,-0.0293857420254498,0.0919230814158916,-0.0383282693505287,-0.0304179415106773,0.0312646068632602,-0.0151924779638648,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.91446533203125,-0.0134221569571644,0.0645814855039119,-0.0293704713910818,-0.0316156893968582,0.0262959226965904,-0.0204625260084867,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.9245144042968749,0.0526412376675754,0.0356090735197067,-0.0248982944130897,-0.0429647527635097,0.017501100897789,-0.0273036528378725,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.9345634765624999,0.0646216713838279,0.0223018481791019,0.0100011695325374,-0.0632189437747001,0.0005050918553024,-0.0372712649405002,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.944612548828125,0.0632269290897995,-0.0011211129844188,0.0071358432292938,-0.0869935154914856,-0.0126685006543993,-0.0485494881868362,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.95466162109375,0.036700887344405,-0.0138929162740707,0.0165682729631662,-0.1168117076158523,-0.0143741071224212,-0.0520507246255874,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.9647104492187499,-0.0272085441168397,-0.0230260708004236,-0.0057785834014415,-0.1477243453264236,-0.0015451274812221,-0.0585776008665561,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.974759521484375,-0.0881014042358845,-0.0358189168781042,-0.0643009149968624,-0.1797377169132232,0.0347343496978282,-0.063614435493946,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.9848083496093749,-0.1208545038025826,-0.0118599491417407,-0.0049731122374534,-0.2326901406049728,0.0954869166016578,-0.0668911859393119,0.0
112_Corbin_Ave-2026-04-09_01-07-42,0.994857666015625,-0.1971252580564469,-0.0401426252961158,0.0600841740846633,-0.2730545997619629,0.1294773668050766,-0.0840414091944694,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.004906494140625,-0.2401713497091084,0.0672311232298612,0.3970394161790609,-0.3096603751182556,0.1298539042472839,-0.1056779846549034,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.0149553222656251,-0.2874335246868431,0.2330009466230869,0.4195364946693182,-0.3548636436462402,0.0937633514404296,-0.1121497601270675,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.025004638671875,-0.4757873011361807,0.2022819832324981,-0.0324608386218547,-0.4138017892837524,0.2591462135314941,-0.1181655749678611,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.035053466796875,-0.5070836260233074,0.1185287642687559,0.1778127278864383,-0.4716898202896118,0.4102568030357361,-0.1319451481103897,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.0451025390625,-0.4524552331265062,0.1340168407797813,0.2214969713121652,-0.5001749992370605,0.4508108794689178,-0.1553498059511184,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.055151611328125,-0.2684758723691106,0.1754822391122579,-0.0039367549270391,-0.4923374652862549,0.4265086054801941,-0.176539272069931,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.06520166015625,-0.0791457251682877,0.2240600997984409,-0.1668073497474193,-0.435312807559967,0.3808628022670746,-0.1902574896812439,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.07525048828125,-0.0260123566022142,0.0586579406738281,-0.5144178413689137,-0.3389215171337127,0.3880110681056976,-0.2000043243169784,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.085299560546875,-0.0099390275491401,-0.1065513262271881,-0.7867156101137399,-0.2235962748527526,0.4530465304851532,-0.2113523185253143,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.0953486328125,0.0858404370339587,0.0731429776221513,-0.9668804540842773,-0.1137878596782684,0.539895236492157,-0.1874957084655761,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.1053974609375,0.2023714881468564,0.2811357397168874,-0.992352748993039,-0.0141198551282286,0.5795100331306458,-0.1229012608528137,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.11544677734375,0.3571430207289755,0.3097258743852377,-0.6594698709040879,0.0658069252967834,0.5094138979911804,-0.0329494923353195,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.125495361328125,0.5381151990270242,0.294601955011487,-0.0792763658106327,0.154001235961914,0.2407832443714141,0.0663699060678482,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.1355444335937501,0.5213908952519297,0.2930032876431941,-0.3123451169729233,0.2164467871189117,0.0285569038242101,0.1701108962297439,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.145593505859375,0.4604074342399835,0.1963911716282367,-0.7875818715542554,0.2472387850284576,0.060531347990036,0.2470895648002624,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.155642578125,0.3147951404735445,0.0293722249567508,-0.7113520338326692,0.2773952186107635,0.172071948647499,0.2676234841346741,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.165691650390625,0.1973271738367155,-0.0652642070710659,-0.4595931952476501,0.3108809888362884,0.2122771590948104,0.2432699352502823,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.175740478515625,0.1930651324780657,-0.0320154329419136,-0.3661351593494415,0.3325561285018921,0.200162261724472,0.1930380314588546,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.18578955078125,0.2364186095794662,0.0436462495028972,-0.2336690551429986,0.3376896381378174,0.1682293713092804,0.1296132504940033,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.19583837890625,0.2981321749642491,0.0661994420945644,0.1315893213719129,0.3215553164482116,0.0536943599581718,0.0614559575915336,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2058876953125,0.3480672589456662,0.0637707536429166,0.452683561989665,0.2914608120918274,-0.1323048174381256,-0.006802724674344,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2159365234375,0.3636600744727998,0.0074888944506645,0.5514344435989856,0.2384673058986663,-0.300659030675888,-0.0763946995139122,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2259865722656251,0.3007281097415834,-0.0667979925096035,0.5835352167367935,0.1633488535881042,-0.403361976146698,-0.1289886534214019,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.236035400390625,0.1856843745769932,-0.1711322272092104,0.6687924105226993,0.0812137275934219,-0.4595042467117309,-0.1621326655149459,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.24608447265625,0.0812566894402727,-0.2262918043732643,0.5961158813685178,0.0241067670285701,-0.4779234528541565,-0.181838721036911,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2561335449218751,0.0804578672127798,-0.1901549075871706,0.3153834617555141,-0.0033587641082704,-0.4011258780956268,-0.1831845492124557,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2661826171875,0.1376502288460731,-0.0993628760278224,0.241672913378477,-0.0085284924134612,-0.2745567560195923,-0.1652851700782776,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.276231689453125,0.1680392296299338,-0.0492716881692409,0.2927098576545715,0.0107365055009722,-0.1733969300985336,-0.132550373673439,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2862802734375,0.1695721748182549,-0.0467483071714639,0.2900748329758644,0.0461863726377487,-0.0938368588685989,-0.0899419337511062,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.2963295898437501,0.2515906424112618,0.0318938523888587,0.3052992901146412,0.0816226080060005,-0.0121462363749742,-0.0417831279337406,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.306378662109375,0.3081520491972565,0.0953951414406299,0.2947317188709974,0.1113147214055061,0.0413750447332859,0.0047417618334293,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.316427490234375,0.2835824752818793,0.1113993507802486,0.3966805197387933,0.121785283088684,0.0558295510709285,0.0458778329193592,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.326476806640625,0.2438632630296051,0.0920738880634307,0.4923275901138782,0.1116420924663543,0.0398330092430114,0.0741001516580581,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.336525390625,0.1938624203355982,0.0262117150992155,0.5786638113081455,0.069864347577095,0.0170571021735668,0.0880025848746299,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.346574462890625,0.1037199387261643,-0.0360381125867366,0.5800532198399305,0.0228768624365329,0.002351926639676,0.0850017368793487,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.3566235351562501,0.0677790029035881,-0.0653109688222408,0.4859475336879491,-0.0240788869559764,-0.0086837606504559,0.0722839683294296,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.3666726074218751,0.0465753252247348,-0.0472603483468294,0.4061924444496631,-0.0644441470503807,-0.0297174081206321,0.0575505569577217,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.3767216796875,0.0388977398015558,0.0121510410428047,0.3432727546781301,-0.0983191356062889,-0.0482114255428314,0.0457132011651992,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.386771484375,0.0499422809071838,0.0746592274039983,0.2110042188704013,-0.1210566759109497,-0.0380429439246654,0.0390915162861347,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.396820556640625,0.0255244269547984,0.1229126784414052,0.0426648372501134,-0.1243380829691886,-0.0152886528521776,0.0320613719522953,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.406869384765625,0.0030950799385085,0.1135357782870531,-0.0969645827144384,-0.1139570772647857,0.0013252107892185,0.0263696629554033,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.41691845703125,-0.0149137472217902,0.1147825634777545,-0.1512432853907346,-0.1007279008626937,0.0060838144272565,0.0203676167875528,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.4269677734375,-0.0002650806769728,0.1208306114703416,-0.1594359441965818,-0.0810553953051567,0.0003638768102973,0.0152756534516811,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.4370166015625,0.0024474662173539,0.0990688615173101,-0.1672363888144493,-0.0735127925872802,-0.0034260675311088,0.0143470093607902,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.4470654296875,0.0067897697379812,0.0880260739773511,-0.2412894670188426,-0.0618923529982566,-0.0137285068631172,0.0102657154202461,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.457114501953125,0.0007643719686195,0.0783931532353162,-0.2268757417410612,-0.0521230213344097,-0.0305768586695194,0.0054193227551877,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.46716357421875,-0.019888028503023,0.0527986932516097,-0.2436731472849845,-0.0435468442738056,-0.0360946618020534,-0.0014612202066928,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.47721240234375,-0.0109676399445161,0.0598620557665824,-0.2699205182194709,-0.0343207456171512,-0.0361430123448371,-0.006466937251389,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.4872617187500001,-0.0071527943640947,0.0461216997057199,-0.2611035900354385,-0.0254289805889129,-0.0314246900379657,-0.0103623429313302,0.0
112_Corbin_Ave-2026-04-09_01-07-42,1.497310302734375,-0.0075724445482715,0.0627712212115526,-0.2803922278732061,-0.01050431933254,-0.0294107776135206,-0.0113159483298659,0.0
